GeneA GeneB
2257 30850
579 57101
25973 64856
154790 54913
23759 4902
1131 57216
79442 55777
4650 148022
81551 8216
7589 23384
7158 121274
7349 3226
84247 84305
1538 402573
222183 8216
83449 10489
26093 127396
402682 8692
85438 51230
3950 84449
8912 116983
145258 116535
8471 285636
285966 127540
9170 204474
504191 10493
257101 117153
4735 79180
51706 7139
8706 79677
65250 90381
9797 63897
390010 11100
57007 6203
57495 79027
205327 4188
57495 6872
23287 10557
114822 22994
128637 81629
347404 11244
10168 10015
677 8273
55272 3198
85438 84254
150726 9331
23137 27067
126006 57216
10670 6813
430 51127
4841 56121
554235 80148
127544 954
222962 23209
139411 147381
28512 2101
55285 492311
3788 7545
58190 71
55026 859
9755 80031
200958 6721
10499 146212
403239 56269
8330 197370
2935 8945
7932 10936
9622 4149
26100 56853
3788 8330
84629 122970
498 81033
126129 51406
53838 54987
7574 9562
10411 3918
492311 128434
80173 26517
84254 55128
91289 79693
9687 128312
23242 150082
80162 9208
55876 200844
8927 285349
1200 65108
10023 343521
1289 54915
782 146853
3973 338761
56121 57523
348793 66035
129831 121340
387 80019
5935 197370
6861 4637
11132 85442
128853 5064
56949 55379
8470 579
408263 81569
400935 1911
147923 57124
171017 11282
23770 9672
4762 6615
7552 492311
2768 29886
57602 146802
117608 5728
387119 222553
55272 8330
10643 58473
6906 115426
402415 285349
8668 9775
63908 401
89801 388585
53916 1314
5252 84896
166815 54994
23363 56261
389090 23769
8905 5961
56901 65003
579 40
92002 9514
1649 4543
23244 59274
5956 5218
23678 143684
8330 4352
80303 11108
51127 7170
10858 340990
6491 127687
7592 8323
54821 129804
388566 81691
79027 91748
22907 430
4956 64856
1907 8085
131544 100170841
26696 79884
7732 84807
643803 94097
253769 81027
54345 29950
53834 10472
579 51027
4809 283373
5956 79012
84861 8463
10251 139411
7569 23218
116448 112476
91975 55374
83878 4843
54521 778
2956 283849
136227 55128
10376 121504
375791 51725
54809 80020
27179 6649
10817 1911
79888 85409
51477 6018
79027 55144
286046 2641
22954 7566
56949 7075
157869 9755
349136 7461
51441 338761
403239 285381
23759 23403
23626 3816
8938 93081
85378 125704
3202 6508
118881 112770
390054 50801
81628 10858
9616 55964
5814 2018
55665 8463
23230 9221
286499 8323
2719 8621
152006 2035
374887 389677
8636 11151
3640 55699
162681 55632
128434 9880
554235 55929
55684 10460
200312 51538
7545 116092
388630 84270
643226 9755
8706 11096
9112 55038
9994 91748
4956 5557
79872 220988
399664 84988
9820 26277
64848 116092
5956 54855
388341 8913
100507050 84522
201140 5296
81688 5986
43 1380
6872 7158
149420 79581
9780 79906
10763 405
151354 1017
83541 79009
9693 51340
84033 64772
29934 221527
147906 93661
1551 221092
2125 25956
257397 3788
128611 122616
89801 4692
8667 6206
64764 199745
25822 56949
20 3131
8216 10489
8625 23770
8242 285636
25794 81551
221400 8877
53838 117145
79007 51150
54850 79676
117154 2963
9363 30000
132160 57649
84268 56126
57335 10024
8484 54361
7165 22994
399473 11011
8505 7275
11188 4352
51132 80312
23122 390437
10036 56928
24138 79921
23201 2101
402415 51027
5900 5986
168850 84911
7712 391356
10927 390616
9874 25873
26150 114327
10881 51477
79836 139231
7429 54474
387 379
25794 389432
390429 9481
30968 11338
401115 7541
56133 84891
4606 779
1072 100287932
59274 246329
390072 81629
51009 403
26233 128272
100127983 284069
154790 11244
91179 26145
7574 266675
2187 4636
3816 148418
57677 55188
5956 55777
5956 9129
10980 1479
81551 9462
9784 147807
7425 197370
30851 9559
389434 51350
7534 3188
4350 341640
7552 81844
7745 51127
10424 116448
124857 9028
10417 284996
22885 84807
145264 55739
5476 124857
30846 54541
282890 387032
747 26232
11152 160
402415 25798
2965 5906
2909 64766
57604 85289
4974 23014
64090 84747
338376 130940
4956 8515
7545 2804
7016 25798
55049 23559
114818 7030
8621 29946
10644 56967
6872 284069
8339 6133
2334 196403
758 65249
4606 9024
342900 57523
54863 118472
85409 118
11254 340543
2196 51230
81127 219956
84502 7471
27161 11157
51593 93650
6133 6477
8341 23277
8839 80217
575 55860
3228 6910
1608 8706
30846 220296
54329 7545
399473 10204
6878 79027
100170841 26137
6523 440021
995 57096
387885 55105
116442 57709
80731 64766
10251 5469
79633 162972
53834 1396
10890 26038
91748 23334
3337 55611
374879 6175
57491 8912
154790 3973
84467 84108
3188 6853
8045 26135
84944 5909
387763 157869
165100 55006
91392 389114
2002 404217
9825 51350
55777 121340
22872 165140
348262 28316
11282 26035
146330 25817
128218 283212
23328 388939
63974 10220
23262 5763
1964 51593
56269 26292
117283 54798
157285 65078
84525 2101
10370 10736
53917 579
5536 3706
51409 7584
6461 54806
4697 6150
6252 58475
4212 430
23096 25953
6098 163782
389090 5439
219432 8515
2788 22904
9419 6231
402682 1746
155061 29801
1964 30827
79441 55252
84248 3902
84969 57644
92558 51027
9454 8880
30832 92999
56950 6427
80313 55628
401036 4851
79442 4846
81628 127294
729627 2188
23113 10858
79633 81559
54329 128853
63035 7732
51209 84667
84769 91300
7483 6018
84924 9064
5523 341799
778 1796
57335 146198
643803 7158
64375 84230
493856 85508
6142 58
200312 7423
7477 56652
54492 50801
2870 153572
9729 284759
8353 533
390927 10842
285641 257160
3788 4209
8386 81855
29801 6018
9260 126003
25798 1027
375323 7756
400916 5914
283229 54768
221687 399473
5650 51097
57491 4946
54552 4692
55582 6273
8330 51096
219983 1856
26696 128366
84687 3738
22928 4142
92558 9049
26735 57053
5740 80975
57677 4886
93343 57062
5956 222950
162 50810
7106 732
2902 64772
6373 388566
10949 7073
1947 529
3276 84446
120787 286887
54541 64754
374879 6585
8471 8927
9762 7574
140825 79713
79633 845
2956 64793
5605 81620
5916 387856
256144 93099
22924 863
80004 84078
100170841 4956
6722 50861
90809 81876
401387 129881
1260 260429
9481 146547
27344 25980
8708 84945
11034 1479
26005 5140
23137 59343
402415 26873
26531 23443
220988 10458
729956 10498
51112 7173
91368 7410
100507290 1816
23358 147040
79324 9670
55422 138429
7224 9618
4005 6231
23373 57037
8242 57410
83983 54855
5292 126917
7099 1060
527 5097
124446 222229
401145 388115
91975 112611
4212 23401
8341 10633
80031 338761
375791 116535
2719 23137
6812 2961
57455 64132
64231 63901
55698 56975
83443 126308
20 121340
8479 83448
53822 51310
400566 84895
6223 5441
91392 4926
29934 30850
55929 64856
5456 64856
54914 8341
89801 147381
100170841 10858
84969 8330
4917 55624
84861 165215
1907 55755
147906 23302
9684 26273
23242 9034
81577 126695
10251 3198
26093 80070
84687 10076
80776 6490
1501 55311
51441 124857
64772 3691
54469 145741
390259 124857
57677 79676
3309 3664
1211 64766
7745 9762
10633 147381
23054 55282
100507050 89801
286046 5097
51412 6659
53841 54518
90362 64063
27090 8851
2719 79665
91179 26009
23732 8289
65249 740
89801 27067
40 5598
115207 54797
43 25798
3105 344807
6721 81855
1565 118813
56134 79176
10199 84838
770 840
90187 14
347404 57495
6638 5682
1819 90809
10383 56341
6310 26585
56961 4166
6874 8448
202 56126
221895 409
388341 29085
28985 353323
26580 311
7545 151050
6502 91392
375057 10207
2909 9351
3775 84886
60673 219738
440044 1396
3228 347730
2323 7709
4077 55128
1759 10949
8120 9028
10015 7574
122664 10023
9277 345079
3788 146212
152206 400935
8445 10489
7572 112476
6671 84437
4843 89890
390067 4212
7545 8642
965 3604
8403 27248
200916 6227
55654 115509
7224 8242
55272 23401
58500 3263
9666 256949
54726 30827
29801 26525
9830 10211
6426 1949
26166 8743
54442 126917
55422 54681
257169 65243
10817 386672
54809 14
160 5598
6861 9351
388849 3750
7584 80184
23054 80004
65078 3222
80731 10458
399473 23633
90060 2623
23759 64375
4232 117608
4077 2896
55038 23410
399473 84230
401667 163589
25894 56165
203197 10858
3975 6477
80183 8744
124783 1381
10251 55193
390259 128434
2334 121340
57030 401
10980 746
220988 10691
128637 9755
729627 27030
166012 220
85014 63910
27145 256933
54521 10634
8938 2104
8705 29760
84448 23504
220136 121006
9755 246329
23269 221336
9367 1964
9575 7477
7596 54868
23020 80194
140461 10489
4852 399473
146227 6675
5294 201299
147807 57551
55723 84467
10612 30811
126326 54878
25945 10489
22839 91392
2800 8995
57521 283383
255725 23413
5296 10858
22993 100652824
3207 1954
79002 220382
9750 91304
643803 58158
51412 9049
57717 55286
93380 3358
646892 112495
6442 58475
6949 345462
393 91289
1421 3889
79570 118442
186 7425
7113 440387
27340 8045
4005 64856
54328 678
492307 5737
4037 5781
136991 64100
85438 81606
7016 5292
64324 2264
5476 1339
84557 220296
5562 23683
56853 3229
81688 55726
554235 79012
7541 1044
158358 54766
63974 80758
57642 85409
5306 2906
57335 7584
4692 23208
57030 643
80144 5502
116154 79705
339122 128853
9662 23770
9260 64090
2804 7158
6423 362
84926 23400
7545 8648
200844 343413
64090 4974
90355 84874
5600 9149
27145 284069
221527 1911
91151 80031
402682 23065
7319 29085
9618 283849
11188 285349
57699 9423
83638 5792
166815 2735
65083 23507
390010 387755
8388 254065
3788 165215
283948 116337
8353 81553
1742 3013
64743 55652
158067 143
84875 377
7569 7423
63974 65249
79817 5914
347404 80031
8484 51538
284069 342667
80108 6833
84033 2034
84446 399473
100127983 7745
56133 55850
533 5792
387763 55181
9666 257160
147906 11137
1462 672
5476 116092
9938 116535
84557 55884
29934 8907
55272 53834
341152 55207
1773 2948
11282 53917
51343 2773
200312 93377
5089 3749
63035 23334
84465 23357
3228 11157
151903 84839
22979 5986
7148 710
149420 27253
79581 780
57216 113451
10499 80731
85379 79958
50943 8403
9618 23334
3898 80834
220988 23201
554235 6847
644943 9672
6632 8986
7732 51360
7732 14
54913 64856
80148 57216
92293 412
339761 8799
23586 84936
29882 10858
156 11337
171017 554235
375704 84790
3021 466
3891 732
1652 7804
25920 9112
337976 440854
7159 3003
154790 143879
10345 130940
4082 57534
1268 6223
6614 124989
89801 9481
54876 4215
7589 3055
114984 2596
857 140679
5912 57007
55285 2196
256472 2834
6878 116535
26049 338321
575 6511
1069 55339
23759 84807
8339 150763
4248 7775
56654 7287
8471 5792
54809 59343
157922 11083
2846 58525
7248 259266
390154 11064
7984 200172
219432 390083
6906 26128
5569 11176
219482 390162
128710 27043
115207 3788
26496 23014
492311 1200
2909 5956
55035 56126
3021 7580
64943 54850
89890 7579
1453 81448
344191 89884
8603 115330
55209 4692
60673 27124
1152 4637
84924 54465
148523 90874
7732 161497
1339 57369
4636 9914
10362 58157
2872 50855
51343 51593
25794 53917
23510 116985
55789 128853
4232 8484
4799 84446
2902 116535
6632 6123
30832 4709
346157 353219
171023 84936
29886 6550
6878 25794
23020 126006
5294 2178
126006 9351
256933 2118
64065 4917
7730 142940
375775 64900
56121 6640
6624 6494
4761 338761
81618 51310
80758 256472
220929 51332
56996 84446
345462 4123
5023 7556
392309 5093
5010 5450
8907 8689
78992 55337
168400 22931
2801 60437
54876 56256
64218 115939
58158 10489
399473 57192
9016 83667
80255 4692
9419 147807
8708 2965
79027 55282
6137 55223
71 22818
6635 55585
54940 9668
29085 64225
10248 388564
58484 283471
10296 28951
375298 343413
419 129881
284069 79096
23424 26692
57495 7745
56953 23401
7584 57758
255275 375790
7589 10643
85438 58506
81025 51426
399664 57092
10670 389941
2956 4974
55355 58986
84876 5435
124540 2101
402682 9361
56121 64946
100129480 58475
393 6491
833 29850
10861 127687
369 55337
5439 3354
399473 79676
219473 130535
390616 51234
30811 7471
392862 1122
79663 23645
124857 283948
26585 126917
9658 6002
256933 22955
374877 196951
7325 122553
5438 9118
8341 57649
139411 53917
139285 8045
5436 389941
400935 339669
2804 1339
6844 83460
9367 207
54870 399473
9248 9542
51428 122953
4082 6857
11064 147912
124989 55231
283948 5557
375056 148523
81551 22889
28952 30832
390259 79633
1339 430
8927 79143
11282 1131
23468 50801
80313 80309
126129 51230
222183 9260
1735 22899
7555 780
79979 51678
84687 448834
7534 126119
257397 1311
55128 10163
8330 6491
2961 399473
55643 9321
22997 6723
8629 57180
6457 338442
7552 117608
6137 3223
154790 5956
100127983 9820
91392 140701
84765 152815
57335 26267
338398 90627
83642 115353
2064 5662
57187 117608
402415 121340
56904 60
23439 8339
80817 84140
11180 7584
284252 80725
64102 4692
222183 3215
7182 25873
2000 91392
79324 23005
115426 9852
51412 23558
56996 1339
23363 200312
100507421 26127
392390 79777
3400 2647
84861 283298
9371 79009
375791 11021
80108 27124
51442 8611
134492 51088
375791 1131
9379 115992
1302 7764
25829 4637
30009 116985
9034 145741
11152 11180
23142 6861
7545 64766
7574 118490
27190 6861
92129 9656
57335 285636
80139 80148
132789 5564
3198 7483
7113 2524
90249 81794
30832 90196
51428 55611
6424 7477
146330 51127
55422 79822
9684 282679
8505 1456
399473 81671
644943 124056
79581 9028
23765 219484
399473 6553
139189 5506
154790 51127
283807 5321
7574 121274
6878 23424
1482 1636
118460 10089
529 55337
23424 128853
79083 8547
1062 10102
7545 55243
643382 56126
284307 5076
6223 64223
8462 1138
79009 10076
79633 54587
375791 23462
3444 51124
8347 22992
30832 2026
80975 55194
29942 80820
116092 23401
10665 55363
55780 5817
1175 1785
30846 10858
6100 3908
2783 5436
84131 282679
7135 2909
55112 85452
55272 4692
10169 23558
10169 3226
51666 79628
81928 116983
55100 54344
22998 401
134957 1045
286046 3912
89780 85452
56126 2123
11033 4821
1012 2846
6366 84687
57030 5526
440097 9887
84033 81341
23203 4043
57414 9020
25794 257397
26233 200403
54468 84861
245938 55808
55521 128853
10857 338761
390927 83894
51225 60529
29785 10557
9668 55222
155061 124857
100132476 4088
6878 147040
219958 325
139599 81831
390927 129852
30832 54850
3788 124857
7732 11040
57677 93377
11141 1339
8386 54788
100289678 663
64499 5571
60678 8740
63035 5140
54676 84449
1175 863
285590 8778
158431 163087
8339 91683
146330 79848
155061 155382
9581 30008
93436 6207
200312 25789
114818 114823
4056 84867
23401 64756
56262 3352
221400 9797
156 529
26173 55628
55611 80019
8386 85025
126129 54784
387763 147040
2781 801
2916 125988
53822 10076
55802 10813
158431 22800
91392 8320
92558 57216
57655 732
284069 10014
84033 8224
7791 4076
6474 51157
2902 2550
10168 79596
5294 375612
2902 57497
79027 8515
57547 400745
6878 7976
430 9129
4130 55320
